MASE,RMSSE,WAPE,runout_MAE_days,runout_n,runout_missed,model,fold,seed,cutoff
0.9145500067769717,3.513666179935875,0.8484966161609411,7.172043010752688,186,13,TSB_0.15_0.05,2,42,2025-05-01
0.9145851080284517,3.524825652093295,0.8587247959548236,8.225806451612904,186,19,TSB_0.15_0.1,2,42,2025-05-01
0.9149619258897244,3.529457669777515,0.8690749443287431,8.96774193548387,186,25,TSB_0.15_0.15,2,42,2025-05-01
0.9149524605358033,3.5322465373801464,0.8781699667693481,9.46236559139785,186,29,TSB_0.15_0.2,2,42,2025-05-01
0.9134562351214405,3.538143826112512,0.8921448585576874,10.295698924731182,186,37,TSB_0.15_0.3,2,42,2025-05-01
0.9132204121535848,3.545828952170038,0.9022332750798915,11.198924731182796,186,47,TSB_0.15_0.4,2,42,2025-05-01
0.9159906039193915,3.5550826191235316,0.9108741914466673,11.989247311827956,186,56,TSB_0.15_0.5,2,42,2025-05-01
0.9200251285970563,3.515712878792611,0.8603045072397957,7.317204301075269,186,13,TSB_0.2_0.05,2,42,2025-05-01
0.9200923473364605,3.526900464398027,0.8704302985694179,8.349462365591398,186,20,TSB_0.2_0.1,2,42,2025-05-01
0.9205645181663235,3.5315297171738007,0.8810334000805434,9.053763440860216,186,24,TSB_0.2_0.15,2,42,2025-05-01
0.9204598061649079,3.534296759501655,0.8902772783127435,9.489247311827956,186,29,TSB_0.2_0.2,2,42,2025-05-01
0.9188852403265906,3.540134509863273,0.9043958959864282,10.35483870967742,186,37,TSB_0.2_0.3,2,42,2025-05-01
0.9184365886668092,3.547798075401294,0.9144682452875681,11.182795698924732,186,47,TSB_0.2_0.4,2,42,2025-05-01
0.9208429801414705,3.5570937481282616,0.9228810317947591,11.978494623655914,186,56,TSB_0.2_0.5,2,42,2025-05-01
0.9299807059086408,3.519746204211592,0.8789241476399638,7.709677419354839,186,14,TSB_0.3_0.05,2,42,2025-05-01
0.9300239446228005,3.5310474935394494,0.8888212281931426,8.704301075268818,186,21,TSB_0.3_0.1,2,42,2025-05-01
0.9305470662300322,3.535696565232595,0.8995480681399987,9.36021505376344,186,26,TSB_0.3_0.15,2,42,2025-05-01
0.930278191060596,3.538453069925567,0.9088233437624832,9.758064516129032,186,31,TSB_0.3_0.2,2,42,2025-05-01
0.9281929517107679,3.5443016374242315,0.9226386792347441,10.456989247311828,186,38,TSB_0.3_0.3,2,42,2025-05-01
0.9270858801923785,3.552122102094975,0.9322368096755176,11.123655913978494,186,48,TSB_0.3_0.4,2,42,2025-05-01
0.9292303501428638,3.561735049925583,0.9406611721010112,11.93010752688172,186,56,TSB_0.3_0.5,2,42,2025-05-01
0.9382241521230997,3.5240244386927935,0.8930585056079876,8.14516129032258,186,17,TSB_0.4_0.05,2,42,2025-05-01
0.9385900662342667,3.5354522480992423,0.9032797865412202,9.182795698924732,186,25,TSB_0.4_0.1,2,42,2025-05-01
0.9389138648300889,3.540121514036061,0.9140238626031624,9.736559139784946,186,26,TSB_0.4_0.15,2,42,2025-05-01
0.9383736188492736,3.5428627725344835,0.9231055295533849,10.118279569892474,186,31,TSB_0.4_0.2,2,42,2025-05-01
0.9355759828750928,3.5487106010161376,0.9363058652448588,10.586021505376344,186,39,TSB_0.4_0.3,2,42,2025-05-01
0.9336975746139042,3.5566960361404836,0.9452130504315202,11.155913978494624,186,47,TSB_0.4_0.4,2,42,2025-05-01
0.9357253699956055,3.5666602286772617,0.9536286091347227,11.946236559139784,186,55,TSB_0.4_0.5,2,42,2025-05-01
0.9465255322813266,3.5289247936410004,0.9075899315542533,8.650537634408602,186,18,TSB_0.5_0.05,2,42,2025-05-01
0.9468770301355107,3.5405088411047045,0.9173731524100271,9.60752688172043,186,25,TSB_0.5_0.1,2,42,2025-05-01
0.9467725585164657,3.54525318454739,0.9275077044133053,10.13978494623656,186,29,TSB_0.5_0.15,2,42,2025-05-01
0.9458705480901863,3.5480310806451105,0.9362443862243878,10.53763440860215,186,34,TSB_0.5_0.2,2,42,2025-05-01
0.9422533062777915,3.5539358746418075,0.9488493348364954,10.801075268817204,186,38,TSB_0.5_0.3,2,42,2025-05-01
0.940075354980983,3.5621069781632695,0.9578026811096667,11.370967741935484,186,45,TSB_0.5_0.4,2,42,2025-05-01
0.941715242907401,3.5724382769427176,0.965822388166729,12.102150537634408,186,54,TSB_0.5_0.5,2,42,2025-05-01
0.937774963169968,3.4976202678600856,0.8263381302192956,6.397849462365591,186,7,CrostonSBA,2,42,2025-05-01
1.0960971586755226,3.8387523223193614,1.1412737178282923,11.473118279569892,186,39,SeasonalNaive,2,42,2025-05-01
0.9255168258054459,2.012703977519385,0.7418184165818689,7.956521739130435,184,14,TSB_0.05_0.05,3,42,2025-05-15
